DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.roxikon.de/2011/04	0ca80ab85b3d9bee31e3b7e24b1265c7b321	65	Power Attenuator , englisch power für " Kraft " und attenuator für " Abschwächer " , auch Power Soak , Vorrichtung , um die Ausgangsleistung eines Instrumentalverstärkers teilweise oder vollständig abzuschwächen , so dass wie nicht an den Lautsprecher weitergegeben wird , de facto wird der Klang leiser . Mit Röhren aufgebaute Instrumentalverstärker - in der Regel Gitarrenverstärker - werden häufig übersteuert , um eine verzerrten	Gitarreklang	) ... ] Looper Looper , von englisch loop für " Schleife " , Gerät oder Software , mit deren Hilfe es möglich ist , kurze Stücke Musik zu samplen und als ostinate Figur beliebig oft abzuspielen .	Sg	Ind	Gitarre	n	0
http://www.musica.at/software/lern/hyperg.htm	bdec812c26be384232975253d15f56efc795	6	Lerne dabei alle gängigen Akkorde und zwölf unterschiedliche Picking - und Schlagbegleitungen in verschiedenen Stilen von Boogie Woogie bis Rumba ! Schritt für Schritt ist ein komletter	Gitarrelehrgang	, der ohne Notenkenntnis bei Null beginnt und in die Welt des akustischen Gitarrespiels einführt . Arrangement Jedes der Standardstücke zeit dem angehenden und fortgeschrittenen Gitarrero die Vielfalt der populären Musik mittels vierle verschiedener Arrangements .	Sg	Ind	Gitarre	n	0
http://www.unser-wagen.de/2011/11/10/der-volkspolizist-der-es-gut-mit-uns-meint	7232574c518ae35c924f8bf1afb782be741f	33	Das die gemerkt haben , das ich meine Zähne zeigte , um zuzubeißen ? Naja , der	Gitarresound	war nicht ganz so zahm , wie das Klimper in dieser Version . @krawallooo auffällig lieblich ?	Sg	Ind	Gitarre	n	0
http://www.antiquariat-fuer-alle.de/Musik.htm	a42018dc28b30b7d8138bf6a0f129e5de2da	787	Unner Haamit - Lieder aus dem Silbernen Erzgebirge . Hrsg. : Helmuth Stapff . Bearbeitung des zweistimmigen Satzes und der	Gitarreangaben	: Richard Wagner . Mit Zeichnungen von Paula Jordan .	Pl	Ind	Gitarre	n	0
http://www.cyberkino.de/u/unter_uns/2003/unter_uns_2003_04.html	cc06cc171c02b6bdf9d45bf61d4cbcf6c173	34	Nachdem Lili Jans Geheimnis entdeckt hat , musss sie ihm versprechen , dass sie ihn nicht verrät . Als Gegenleistung verspricht ihr Jan , sie beim	Gitarrekauf	zu beraten . Lili vereinnahmt Jan so sehr , dass es ihm schnell zuviel wird .	Sg	Ind	Gitarre	n	0
http://www.landfrauen-wolfskehlen.de/News2007.htm	436c8f703bc11dca3d038b31cc480438ffd8	73	Es wurde gemeinsam Lieder gesungen , die von den Landfrauen Gerlinde Effertz , Sigrid Röder , Christel Turnsek und Ursula Klapper auf der Gitarre begleitet wurden . Der Vorstand dankt von dieser Stelle aus diesen 4	Gitarrespielerinnen	nochmals für ihre Bereitschaft . Viel zu schnell ging der unterhaltsame Nachmittag zu Ende und es wurde der Eindruck hinterlassen , dass es allen Teilnehmerinnen sehr gut gefallen hat .	Pl	Ind	Gitarre	n	0
http://www.nule-catule.de/9_3_gitkurs_layout_u_vorwort.html	87821761a60d4e5e8668b66eb9d1732a6a48	36	Für meine Diplomarbeit schrieb ich dann ein Gitarre-Lehrprogramm mit 24 Schritten als Hintergrund zu einem psychologischen Thema vgl. Literaturverzeichnis ( 7 ) ( . Zu Beginn der 90-iger Jahre hatte ich das Glück , an einem interessanten Unterrichtsprojekt meines ersten	Gitarrelehrers	, Martin RÄTZ , teilhaben zu dürfen . Hier lernte ich den fachmethodischen Ansatz , der diesem Gitarre-Kursus zugrunde liegt , genauer kennen und schätzen .	Sg	Ind	Gitarre	n	0
http://www.abklex.de/fblinu/mon199908/msg00442.html	1d393c139c3a6cf606be76c5bfb65b78b172	15	Mittlerweile gibt es auch ABC Noten in viele andere Musikstile . Wenn man ABC Dateien betrachtet mit einem stinknormalen Texteditor , kann man mit nur wenig Erfahrung die Melodie ,	Gitarreakkorden	mit saemtliche Tablature und Songtexte notieren , lesen und Spielen . Es ist klar , dass dieses Dateiformat von Gucklingen entwickelt wurde mit ganz andere Ziele im Kopf , aber ich kann mich ziemlich gut vorstellen , dass Blinde Musiker hiermit eine wahre Alternative fuer das viel schwieriger zugaengliche Midi-Format haben .	Pl	Ind	Gitarre	n	0
http://forum.musikding.de/vb/archive/index.php?t-16221.html	0f47446f9f71c3ef5dc38d04bc44c77b0485	109	Irgendeinen Elko ( 1 - 100 µ ) mit der - Seite über ein Kroko-Kabel an ein Gitarrekabel klemmen . Masse des Kabels an die Masse des fx verbinden , das Kabel in den Amp stecken und los gehts : den fx mit irgendeinem Signal ( Sinuswelle ,	Gitarresignal	oder irgendein Audiosignal von der CD ) füttern und dann beginnend von der In-Buchse das Signal verfolgen . Meistens verschwindet das Signal dann irgenwann .	Sg	Ind	Gitarre	n	0
http://www.nin-pages.de/live_2005_Greenfield_Juni.htm	f2aefe1701e2c9f6cc541ba9d22c11ae65ba	123	wenn Du und Deine Crew am letzen Samstag auf dem Greenfield nicht beim ersten Regentropfen muschimäßig ins Hotel gefahren wärt ) ... ( dann hättet Ihr auch mitbekommen , dass nicht unsere Crew Eure	Gitarresammlung	zerhackt hat , sondern die lokalen Sicherheitskräfte ) ... ] . Weil ihr in Eurer Panik leider die Hälfte Eures Equipments vergessen hattet , stand das dann leider unter der Bühnenrückwand , als die runtergefahren wurde .	Sg	Coll	Gitarre	n	0
