DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.baumarkt.de/nxs/915///baumarkt/schablone1/Alte-Fertighaeuser-zusaetzlich-waermedaemmen	c042de4b40e021c173c00a201a0466414cf7	54	Empfehlenswert sind Fenster mit U-Zahlen zwischen 1,0 - 1,4 W / ( m ² K ) und G-Zahlen zwischen 0,58 und 0,7. Fenster mit 3 - fach-Wärmeschutz-Verglasungen sind jedoch nur bei der Konzipierung von Passivhäusern oder Null-Energiehäusern in Einzelfällen sinnvoll - und sie würden die Kosten auch spürbar erhöhen . 3 . Decken zwischen Wohnung und nicht ausgebautem Dachraum dämmen Die Erdgeschossdecke besteht in der Regel aus Holzbalken , einer unteren Gips - oder Spanplatte , einer oft nur 40 mm bis 60 mm dicken Mineralwolldämmschicht zwischen den Deckenbalken und einer oberen Spanplatten - oder	Bretterabdeckung	. Konstruktionen mit U-Zahlen bis zu 0,9 W / ( m ² K ) sind noch häufig in älteren Häusern anzutreffen .	Sg	Ind	Brett	er	1
http://www.cappoodoo.de/forum/archiv/topic_3009_1.html	47f5ff8e3cb8bfa2af168439304da7d84f63	33	Au Backe mein Zahn ! :confused: Da wird wohl die " Höhere Baumschule " reformiert werden müssen , damit jeder das "	Bretterabitur	besteht und wir genügend Studenten für das Studium des Fachs " Müllabfuhr " bekommen ! :eek: :D 13.08.10 , 16:23:2 8 In diesem Zusammenhang fällt mir das Statement eines Schauspielers ( ich weiß jetzt nur nicht mehr , wer das war ) ein , dem gegenüber sich ein Privatsender aus München geäussert hat das , solange man mit Schrott Quote machen kann , man bestimmt kein Geld für anspruchsvolles Programm ausgibt .	Sg	Ind	Brett	er	1
http://www.dieepoche2.de/wochenblog.html	351ad85df767b88e00b20c150464371d0a58	785	Die Türen sind eben und ohne Niet , da ist der BRAWA-Wagen Benchmark . Das Bremserhaus entspricht sehr der Zeichnung im Carstens / Diener ( Band 3 ) , die	Bretteranordnung	ist genauso wie dort , ebenso die seitlich versetzte Position . Die Türfenster sind verglast , das Dach hellgrau .	Sg	Ind	Brett	er	1
http://www.vvm-museumsbahn.de/fz/staat/52782.html	fe527ddf45d3375e228744b4972853b50050	5	Diese Wagen konnten so im Katastrophenfall als Lazarettwagen genutzt werden . Die relativ engen sieben Abteile mit Mittelgang erhielten einfache	Bretterbänke	. Die DB verwendete die letzten Di bis Anfang der 1970er im Reisezugdienst .	Pl	Ind	Brett	er	1
http://www.mefo.de/flattrack-cup	ff9cde9aba401bb619c1200a728096402cba	39	Die Geraden der Strecke im Groninger Stadtpark waren sehr lang und der Einlenkpunkt in die Kurven war kritisch . Der lose Bahnbelag bot wenig Grip und die	Bretterbarriere	kam oft sehr nah ! Dann begann es stärker zu regnen und die Sicht reichte nicht mehr aus .	Sg	Ind	Brett	er	1
http://www.familie-luyken.de/03Chronik//1957/1957chronikblatt.htm	c0367c3bfd96ad60642bf90859004508e0c1	429	Ein Friseur auf der Schloßstraße - Kornitzki - war damals auf den für sein Gewerbe immerhin ausgefallenen Gedanken gekommen , eine Radrennbahn " vor den Toren " nach Moselweiß hin zu erbauen . Auf dieser mit hölzernem	Bretterbelag	versehenen Bahn konnten wir uns mit vielen radfahrenden Freunden herrlich vergnügen . Allzuviel ist die Bahn für Radrennen , die etwas einbringen konnten , nicht benutzt worden .	Sg	Ind	Brett	er	1
http://franken-wiki.de/index.php/Leibl_Rosenberg	53cf788325972dbcb2ca1297d4952eeea6a2	128	Beitrag über Jakob Wassermann . In :	Bretterbericht	. Fürther Theaterzeitung , 20. Jg .	Sg	Ind	Brett	er	1
http://pfs.kilu.de/pa-publ-z.htm	78f9a579cb023b6b5f0afb742d38031133a5	28	Ecce homo , in : Jesus Christ Superstar . Bretterhaus Programmheft 11 ( 1985 ) 5 Jesus Christ Antistar , in :	Bretterblätter	1 ( 1985 ) 7 f ; auch in : Jesus Christ Superstar . Bretterhaus Programmheft 11 ( 1985 ) 8 f Jesus für Theaterbesucher , in : Jesus Christ Superstar .	Pl	Ind	Brett	er	1
http://www.amalia.ch/reportage.htm	9922556490f3289b030033fd78ce95d4f375	8	Es geht ihm um etwas anderes : Er will den Leuten nicht die eigene " Privatmythologie " verkaufen , sondern kulturgeschichliche Hintergründe vermitteln , historisch-kritisch aufgearbeitete Zusammenhänge . Mit seinen Referaten , Büchern , Exkursionen und Reisen zimmert er sozusagen einen " objektiven	Bretterboden	" , der für die Beschäftigung mit diesen Landschaften , Stätten und Plätzen eine solide Grundlage bietet . Was die Leute dann auf diesem Bretterboden machen , ist ihre Sache .	Sg	Ind	Brett	er	1
http://www.archaeologie-online.de/magazin/nachrichten/view/gebaeude-zweier-herren-oder-eine-grosse-burg-11727	3afffdaf41c6d29c102413dd09af824a0ad1	31	Möglicherweise wollte man so dem hohen Grundwasserspiegel entkommen . Das Innere war durch Balkenlagen ,	Bretterböden	und Holzdecken gegliedert . Diese verkohlten und stürzten in einem gewaltigen Feuer ein .	Pl	Ind	Brett	er	1
http://www.feuerwehr.saarlouis.de/chronik-innen-1872+M5859fc2d0b4.1.html	5d47513789e9d72bd5059023c75e58caf0bd	8	Der Messinghelm muss somit als der praktischere bezeichnet werden . Messinghelm Beil Magirus schreibt 1877 : " Das Beil findet seine häufigste Verwendung zum gewaltsamen Öffnen verschlossener Türen , zum Aufreißen des	Bretterbodens	bei Feuer im Gebälke , das in Folge schlechter Kamine häufig vorkommt , zur Beseitigung von Bretter - und Lattenverschlägen , zum Durchschlagen dünner Wände , um durch die hergestellte Öffnung besser auf den Feuerherd spritzen zu können . Hieraus ergibt sich die zweckmäßigste Form des Steiger-Beils , auf einer Seite die Fläche , auf der andern die Spitze .	Sg	Ind	Brett	er	1
