DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.civforum.de/archive/index.php/t-25724.html	5f447b426d2af4fe6706967f2083ad995adb	1	Wir freuen uns auf eine langfristige und angenehme Zusammenarbeit ! Ihr Übersetzungs - und Dolmetschdienst Dücomy ABC Dücomy Westring 55 44787 Bochum Email : emailblank Tel. : 0234 - 655 72 Fax : 0234 - 655 63 Berufschancen Anfahrt AGB 's Civilization Webring Forum > Sid Meier 's Civilization 4 > Civ 4 - Allgemeines und Anfängerfragen > OSA in Civ 4 PDA Archiv verlassen und diese Seite im Standarddesign anzeigen : OSA in Civ 4 Janilein 26. August 2005 , 10:09 Die optimale	Städteanzahl	mit der steigenden Korruption war ja ziemlich nervig in Civ 3. Das solls doch in Civ 4 ähnlich auch geben , indem die Unterhaltskosten pro Stadt mit der Anzahl der Städte steigen . Ich hoffe , dass wird nicht Überhand nehmen .	Sg	Ind	Stadt	Ue	1
http://www.stadtbroschuere.de/seiten2/interviews/zehetmayr.htm	d5ae87a47e5e51393d7b0eff62ce6be2309a	158	Es hat sich aber eine Aiblinger Architektengemeinschaft gegründet , weil man erkannt hat , daß diese Stadt vielleicht ein wenig mehr " Miteinander " beim Gestalten braucht . Eigentlich schade , daß	Städtearchitektur	oft von Leuten gemacht wird , die davon keine Ahnung haben , oder ? Ich bin jetzt noch ein wenig böse : Ich bin der Meinung , sie wird auch sehr oft von Bauausschüssen und Stadträten gemacht .	Sg	Ind	Stadt	Ue	1
http://www.fair-hotels.de/Reisef%FChrer/Bundesland_%28Deutschland%29/Nordrhein%2DWestfalen/Landkreis_in_Nordrhein%2DWestfalen/Kreis_Lippe/Lemgo.html	4e4d9730bf025ed6ead91712e907da4d4101	40	In Baltimore / USA wurde versucht , die Zwillinge operativ zu trennen ; Tabea überlebte diesen Eingriff im Gegensatz zu ihrer Schwester nicht . Weitere Persönlichkeiten Folgende Persönlichkeiten stammen nicht gebürtig aus Lemgo , haben aber in der Stadt gewirkt : Bernhard II . ( um 1140 - 1224 ) , Regent des Landes Lippe Hermann Hamelmann ( 1526 - 1595 ) , Theologe Wilhelm Adolf Scribonius ( 1550 - 1600 ) , Philosoph , Mediziner und Hexentheoretiker Johann Friedrich Reinert ( 1769 - 1820 ) , Philologe , Prorektor und Rektor des Gymnasiums zu Lemgo Marianne Weber ( 1870 - 1954 ) , Soziologin und Ehefrau des Mitbegründers der Soziologie Max Weber Kurt Student ( 1890 - 1978 ) , Luftwaffen-Offizier und Kriegsverbrecher Literatur Dietrich Ellger und Karl Eugen Mummenhoff ( Hrg . ) , Landeskonservator von Westfalen-Lippe , Bau - und Kunstdenkmäler von Westfalen , Stadt Lemgo ( 49. Band , Teil I ) , Münster 1983 , ISBN 3 - 402 -05049 - 8 Westfälischer	Städteatlas	; Band II ; 8. Teilband . Im Auftrage der Historischen Kommission für Westfalen und mit Unterstützung des Landschaftsverbandes Westfalen-Lippe , hrsg. von Heinz Stoob † und Wilfried Ehbrecht .	Sg	Ind	Stadt	Ue	1
http://www.kunstundkosmos.de/Fotografie/Struth-Paradiese.html	304ba0985eaf8817c01ef5c21a1976ab1305	8	Ich sehe - aber was erkenne ich eigentlich ? Thomas Struth , 1954 in Geldern am Niederrhein geboren , in Düsseldorf lebend und durch die Schule von Bernd und Hilla Becher geprägt , breitet in der großen Wanderschau und im Katalogbuch seine Serien kühler Familienporträts ,	Städteaufnahmen	und " Museum Photographs " aus . Die " Pictures from Paradise " bilden in dem Zusammenhang ein sehr spezielles Thema .	Pl	Ind	Stadt	Ue	1
http://www.drehscheibe-online.de/foren/read.php?17,6930578	4f9003556e802f369a6882de021ae9385619	29	Auf welcher Relation ist denn dieser Zug gefahren ? Handelt es sich um eine Umleitung über die	Städtebahn	oder einen Regelzug ? @Carsten Friese : Ich tippe auf " sozialistische Hilfe " .	Sg	Ind	Stadt	Ue	1
http://www.citynews-koeln.de/auszeichnung-koelner-staedtebaupreis-preistraeger-deutsch-entwicklung-_id2204.html	d42eee15c8023e3e1198aa099548d2cc1fe5	6	Die Preisverleihung fand auf der Zeche Zollverein in Essen statt . Ausgelobt wurde der Preis von der Deutschen Akademie für	Städtebau	und Landesplanung , gefördert von der Wüstenrot Stiftung . Jury-Vorsitzender 2010 war Michael Braum , Präsident der Bundesstiftung Baukultur in Potsdam .	Sg	Ind	Stadt	Ue	1
http://www.temeswar.diplo.de/Vertretung/temeswar/de/02/Presseauswertung/woche__3__9__mai__2010.html	9388d4d82b01926cd4c7ff95376d8ecc5459	33	Besonders frühmorgens und abends ist der Verkehr durch die Jiul-Passage unter der Eisenbahnlinie in Temeswar total verstopft und die Autofahrer müssen sich mit einer endlosen Geduld bewaffnen . Der Entwurf österreichischer	Städtebauer	von vor 100 Jahren , der konzentrische Ringe und die Hauptarterien vorsah , wurde nicht bis zu Ende verwirklicht . Die Ringstraßen sind ein Traum geblieben und viele Straßen sind viel zu schmal oder Einbahnstraßen .	Pl	Ind	Stadt	Ue	1
http://www.kleingarten-hessen.de/artikel_737.html	db3e499a84cffd7ca304c5e5df7050a21383	2	Ziel dieses Wettbewerbs ist es , beispielhaft aufzuzeigen , wie Kleingartenanlagen zur Erhöhung der Qualität des Wohnens in Mehrfamilienhäusern und der städtischen Wohnumwelt beitragen können . Die thematischen Schwerpunkte " ein Gesundbrunnen " und " Ort der Integration " sollen auf den Stellenwert des Kleingartenwesens als Element eines am Gemeinwohl orientierten	Städtebaues	hinweisen und Lösungen aufzeigen , wie dieses Potential beispielhaft genutzt werden kann . Der Landesverband Hessen der Kleingärtner e. V. hatte zur Preisverleihung in den neu renovierten Marmorsaal des Stadtschlosses in Fulda eingeladen .	Sg	Ind	Stadt	Ue	1
http://www.dr-kegler.de/sundern_und_anderswo.html	7d0f190ac28ae0e1e9aef559f480799af965	27	Mit Blick auf vorliegende Erfahrungen auch internationaler Modellstädte lassen sich einige strategische Leitlinien formulieren , die sich als Merkmale einer erfolgreichen Stadtentwicklungspolitik erwiesen haben . Leitlinie 1 : Konzentration der städtebaulichen Projekte auf das Zentrum Wenn man die viel diskutierten positiven Modellstädte des postindustriellen	Städtebaus	betrachtet , so fällt zuallererst auf , dass dort vor allem das Zentrum der Stadt umgebaut wird . Es ist das Zentrum , das die Städte nach innen wie außen repräsentiert .	Sg	Ind	Stadt	Ue	1
http://www.schulnote.de/Belastungen%20der%20Umwelt_1315_hausaufgabe_referat.html	171872da973e9cdab74088426aab2242a36f	275	Er macht immerhin ca. 9 Millionen Tonnen jährlich aus . Dazu kommen jährlich ca. 2,5 Millionen Tonnen Grünrückstände aus Parkanlagen , Friedhöfen und	Städtebepflanzungen	. Das Kompostierungsverfahren ist aus der Natur entlehnt .	Pl	Ind	Stadt	Ue	1
