Frau	485824
Mensch	414700
Person	218118
Nerv	192125
Nachricht	160294
Patient	141140
Senior	132250
Herr	128296
Schuld	126532
Student	126474
Stern	92105
Zahl	90641
Strahl	90270
Bank	88568
Gefahr	87094
Alp	84671
Gebühr	84181
Quant	73065
Art	72308
Tourist	72102
Million	71294
Spur	64571
Satellit	54835
Autor	54691
Held	51941
Bär	49307
Pirat	43593
Tour	43353
Partei	36273
Medikament	35683
Geburt	35011
Insekt	34920
Ohr	34777
Fürst	32793
Form	32675
Motor	32259
Zeitschrift	31537
Planet	31525
Staat	30966
Unterschrift	30444
Uhr	30020
Box	29208
Narr	28749
Elefant	28570
Ahn	28497
Generation	28390
Dokument	28029
Figur	27966
Soldat	27523
Architekt	27156
Elektron	26693
Welt	26538
Tracht	26015
Instrument	25852
Präsident	24850
Armatur	24083
Christ	23899
Favorit	22754
Fahrt	22542
Migrant	22202
Schrift	22132
Prinz	21997
Sponsor	21394
Dämon	20355
Konsument	19991
Journalist	19779
Bett	18299
Last	18159
Ion	17948
Hypothek	17243
Typ	16780
Minderheit	16731
Junior	16315
Storch	16062
Tat	14581
Kandidat	14384
Konfirmand	14381
Priorität	14206
Zeit	13729
Pilot	13483
Lieferant	13342
Graf	12877
Rebell	12362
Norm	12256
Jesuit	12251
Referent	11910
Gewalt	11851
Investor	11786
Neutron	11165
Automat	11131
Pflicht	10539
Dorn	9692
Skulptur	9493
Chromosom	9280
Etikett	9203
Agent	9044
Hahn	9030
Zar	9015
Gezeit	8919
Burg	8839
Schlacht	8832
Jurist	8621
Papagei	8551
Produzent	8430
Katholik	8048
Zutat	7921
Einheit	7787
Professor	7480
Gesell	7009
Zeh	6938
Absolvent	6783
Strauß	6764
Elb	6743
Moderator	6479
Antiquität	6394
Repräsentant	6233
Photon	6230
Hausfrau	6225
Partisan	6144
Frist	5787
Reservist	5744
Praktikant	5692
Komet	5679
Altlast	5573
Mandant	5508
Spezialität	5329
Dirigent	5274
Proton	5262
Terrorist	5260
Doktorand	5148
Handschrift	5143
Gendarm	5043
Asteroid	4913
Pfau	4909
Dozent	4887
Parasit	4802
Veteran	4751
Schicht	4701
Prophet	4509
Diplomat	4503
Spatz	4419
Nation	4403
Husar	4351
Fink	4156
Interessent	4048
Fotograf	4004
Institution	3935
Philosoph	3901
Gladiator	3847
Barbar	3846
Mohr	3833
Diät	3781
Komponist	3697
Idiot	3654
Analyst	3607
Telegraf	3553
Pastor	3524
Pfarrei	3521
Sozialist	3492
Jungfrau	3476
Meteorit	3441
Prototyp	3419
Telegraph	3400
Spezialist	3390
Psychotherapeut	3370
Therapeut	3352
Sektor	3336
Mentor	3320
Isotop	3199
Solist	3194
Juwel	3141
Exot	3079
Polizist	3017
Station	3007
Nationalität	3005
Schelm	2986
Adressat	2977
Sudet	2973
Kronprinz	2954
Depp	2953
Annuität	2939
Faktor	2935
Assistent	2921
Leopard	2900
Prinzregent	2871
Schott	2809
Thrombozyt	2808
Kapitalist	2767
Paragraph	2711
Klient	2690
Instanz	2686
Star	2639
Primat	2633
Klausur	2594
Artist	2544
Indikator	2526
Direktor	2522
Abonnent	2492
Kommunist	2461
Ministrant	2451
Rekrut	2438
Baptist	2429
Süßigkeit	2409
Front	2391
Neuheit	2383
Kamerad	2353
Kadett	2350
Obligation	2330
Frisur	2326
Ministerpräsident	2322
Bütt	2301
Astronaut	2292
Vasall	2284
Kommandant	2258
Untertan	2226
Multiplikator	2223
Bandit	2163
Abiturient	2138
